Entrez	Symbol	Name	Entrez	Uniprot
55718	POLR3E	RNA polymerase III subunit E	55718	Q9NVU0
10621	POLR3F	RNA polymerase III subunit F	10621	Q9H1D9
84265	POLR3GL	RNA polymerase III subunit GL	84265	Q9BT43
10622	POLR3G	RNA polymerase III subunit G	10622	O15318
171568	POLR3H	RNA polymerase III subunit H	171568	Q9Y535
27297	CRCP	CGRP receptor component	27297	O75575
6121	RPE65	retinoid isomerohydrolase RPE65	6121	Q16518
729020	RPEL1	ribulose-5-phosphate-3-epimerase like 1	729020	Q2QD12
6120	RPE	ribulose-5-phosphate-3-epimerase	6120	Q96AT9
80135	RPF1	ribosome production factor 1 homolog	80135	Q9H9Y2
84154	RPF2	ribosome production factor 2 homolog	84154	Q9H7B2
2889	RAPGEF1	Rap guanine nucleotide exchange factor 1	2889	Q13905
9693	RAPGEF2	Rap guanine nucleotide exchange factor 2	9693	Q9Y4G8
10411	RAPGEF3	Rap guanine nucleotide exchange factor 3	10411	O95398
11069	RAPGEF4	Rap guanine nucleotide exchange factor 4	11069	Q8WZA2
9771	RAPGEF5	Rap guanine nucleotide exchange factor 5	9771	Q92565
51735	RAPGEF6	Rap guanine nucleotide exchange factor 6	51735	Q8TEU7
51195	RAPGEFL1	Rap guanine nucleotide exchange factor like 1	51195	Q9UHV5
5909	RAP1GAP	RAP1 GTPase activating protein	5909	P47736
23108	RAP1GAP2	RAP1 GTPase activating protein 2	23108	Q684P5
57096	RPGRIP1	RPGR interacting protein 1	57096	Q96KN7
6103	RPGR	retinitis pigmentosa GTPase regulator	6103	Q92834
9501	RPH3AL	rabphilin 3A like (without C2 domains)	9501	Q9UNE2
22934	RPIA	ribose 5-phosphate isomerase A	22934	P49247
83694	RPS6KL1	ribosomal protein S6 kinase like 1	83694	Q9Y6S9
6184	RPN1	ribophorin I	6184	P04843
6185	RPN2	ribophorin II	6185	P04844
5442	POLRMT	RNA polymerase mitochondrial	5442	O00411
11102	RPP14	ribonuclease P/MRP subunit p14	11102	O95059
79897	RPP21	ribonuclease P/MRP subunit p21	79897	Q9H633
54913	RPP25	ribonuclease P and MRP subunit p25	54913	Q9BUL9
10775	POP4	POP4 homolog, ribonuclease P/MRP subunit	10775	O95707
10556	RPP30	ribonuclease P/MRP subunit p30	10556	P78346
10557	RPP38	ribonuclease P/MRP subunit p38	10557	P78345
10799	RPP40	ribonuclease P/MRP subunit p40	10799	O75818
55197	RPRD1A	regulation of nuclear pre-mRNA domain containing 1A	55197	Q96P16
58490	RPRD1B	regulation of nuclear pre-mRNA domain containing 1B	58490	Q9NQG5
23248	RPRD2	regulation of nuclear pre-mRNA domain containing 2	23248	Q5VT52
388394	RPRML	reprimo like	388394	Q8N4K4
56475	RPRM	reprimo, TP53 dependent G2 arrest mediator homolog	56475	Q9NS64
126638	RPTN	repetin	126638	Q6XPR3
57521	RPTOR	regulatory associated protein of MTOR complex 1	57521	Q8N122
10670	RRAGA	Ras related GTP binding A	10670	Q7L523
10325	RRAGB	Ras related GTP binding B	10325	Q5VZM2
64121	RRAGC	Ras related GTP binding C	64121	Q9HB90
58528	RRAGD	Ras related GTP binding D	58528	Q9NQL2
22800	RRAS2	RAS related 2	22800	P62070
6237	RRAS	RAS related	6237	P10301
6238	RRBP1	ribosome binding protein 1	6238	Q9P2E9
6239	RREB1	ras responsive element binding protein 1	6239	Q92766
84340	GFM2	GTP dependent ribosome recycling factor mitochondrial 2	84340	Q969S9
92399	MRRF	mitochondrial ribosome recycling factor	92399	Q96E11
54700	RRN3	RRN3 homolog, RNA polymerase I transcription factor	54700	Q9NYV6
23223	RRP12	ribosomal RNA processing 12 homolog	23223	Q5JTH9
51018	RRP15	ribosomal RNA processing 15 homolog	51018	Q9Y3B9
23076	RRP1B	ribosomal RNA processing 1B	23076	Q14684
8568	RRP1	ribosomal RNA processing 1	8568	P56182
88745	RRP36	ribosomal RNA processing 36	88745	Q96EU6
22894	DIS3	DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease	22894	Q9Y2L1
22984	PDCD11	programmed cell death 11	22984	Q14690
27341	RRP7A	ribosomal RNA processing 7 homolog A	27341	Q9Y3A4
23378	RRP8	ribosomal RNA processing 8	23378	O43159
23212	RRS1	ribosome biogenesis regulator 1 homolog	23212	Q15050
6204	RPS10	ribosomal protein S10	6204	P46783
6205	RPS11	ribosomal protein S11	6205	P62280
6206	RPS12	ribosomal protein S12	6206	P25398
6207	RPS13	ribosomal protein S13	6207	P62277
6208	RPS14	ribosomal protein S14	6208	P62263
6210	RPS15A	ribosomal protein S15a	6210	P62244
6209	RPS15	ribosomal protein S15	6209	P62841
6217	RPS16	ribosomal protein S16	6217	P62249
6218	RPS17	ribosomal protein S17	6218	P08708
6222	RPS18	ribosomal protein S18	6222	P62269
6223	RPS19	ribosomal protein S19	6223	P39019
6224	RPS20	ribosomal protein S20	6224	P60866
6227	RPS21	ribosomal protein S21	6227	P63220
6228	RPS23	ribosomal protein S23	6228	P62266
6229	RPS24	ribosomal protein S24	6229	P62847
6230	RPS25	ribosomal protein S25	6230	P62851
6231	RPS26	ribosomal protein S26	6231	P62854
6233	RPS27A	ribosomal protein S27a	6233	P62979
51065	RPS27L	ribosomal protein S27 like	51065	Q71UM5
6232	RPS27	ribosomal protein S27	6232	P42677
6234	RPS28	ribosomal protein S28	6234	P62857
6235	RPS29	ribosomal protein S29	6235	P62273
6187	RPS2	ribosomal protein S2	6187	P15880
6189	RPS3A	ribosomal protein S3A	6189	P61247
6188	RPS3	ribosomal protein S3	6188	P23396
6191	RPS4X	ribosomal protein S4 X-linked	6191	P62701
6192	RPS4Y1	ribosomal protein S4 Y-linked 1	6192	P22090
140032	RPS4Y2	ribosomal protein S4 Y-linked 2	140032	Q8TD47
6193	RPS5	ribosomal protein S5	6193	P46782
6194	RPS6	ribosomal protein S6	6194	P62753
6201	RPS7	ribosomal protein S7	6201	P62081
6202	RPS8	ribosomal protein S8	6202	P62241
6203	RPS9	ribosomal protein S9	6203	P46781
55316	RSAD1	radical S-adenosyl methionine domain containing 1	55316	Q9HA92
91543	RSAD2	radical S-adenosyl methionine domain containing 2	91543	Q8WXG1
54665	RSBN1	round spermatid basic protein 1	54665	Q5VWQ0
222194	RSBN1L	round spermatid basic protein 1 like	222194	Q6PCB5
6248	RSC1A1	regulator of solute carriers 1	6248	Q92681
51773	RSF1	remodeling and spacing factor 1	51773	Q96T23
345895	RSPH4A	radial spoke head component 4A	345895	Q5TD94
81492	RSPH6A	radial spoke head 6 homolog A	81492	Q9H0K4
10633	RASL10A	RAS like family 10 member A	10633	Q92737
91608	RASL10B	RAS like family 10 member B	91608	Q96S79
387496	RASL11A	RAS like family 11 member A	387496	Q6T310
65997	RASL11B	RAS like family 11 member B	65997	Q9BPW5
6628	SNRPB	small nuclear ribonucleoprotein polypeptides B and B1	6628	P14678
6638	SNRPN	small nuclear ribonucleoprotein polypeptide N	6638	P63162
8926	SNURF	SNRPN upstream open reading frame	8926	P63162
27156	RSPH14	radial spoke head 14 homolog	27156	Q9UHP6
89765	RSPH1	radial spoke head component 1	89765	Q8WYR4
83861	RSPH3	radial spoke head 3	83861	Q86UC2
221421	RSPH9	radial spoke head component 9	221421	Q9H1X1
284654	RSPO1	R-spondin 1	284654	Q2MKA7
340419	RSPO2	R-spondin 2	340419	Q6UXX9
84870	RSPO3	R-spondin 3	84870	Q9BXY4
343637	RSPO4	R-spondin 4	343637	Q2I0M5
89970	RSPRY1	ring finger and SPRY domain containing 1	89970	Q96DX4
51319	RSRC1	arginine and serine rich coiled-coil 1	51319	Q96IZ7
65117	RSRC2	arginine and serine rich coiled-coil 2	65117	Q7L4I2
57035	RSRP1	arginine and serine rich protein 1	57035	Q9BUV0
3921	RPSA	ribosomal protein SA	3921	P08865
6251	RSU1	Ras suppressor protein 1	6251	Q15404
51116	MRPS2	mitochondrial ribosomal protein S2	51116	Q9Y399
64969	MRPS5	mitochondrial ribosomal protein S5	64969	P82675
64968	MRPS6	mitochondrial ribosomal protein S6	64968	P82932
51081	MRPS7	mitochondrial ribosomal protein S7	51081	Q9Y2R9
64965	MRPS9	mitochondrial ribosomal protein S9	64965	P82933
55173	MRPS10	mitochondrial ribosomal protein S10	55173	P82664
64963	MRPS11	mitochondrial ribosomal protein S11	64963	P82912
6183	MRPS12	mitochondrial ribosomal protein S12	6183	O15235
63931	MRPS14	mitochondrial ribosomal protein S14	63931	O60783
64960	MRPS15	mitochondrial ribosomal protein S15	64960	P82914
51021	MRPS16	mitochondrial ribosomal protein S16	51021	Q9Y3D3
51373	MRPS17	mitochondrial ribosomal protein S17	51373	Q9Y2R5
55168	MRPS18A	mitochondrial ribosomal protein S18A	55168	Q9NVS2
28973	MRPS18B	mitochondrial ribosomal protein S18B	28973	Q9Y676
51023	MRPS18C	mitochondrial ribosomal protein S18C	51023	Q9Y3D5
54460	MRPS21	mitochondrial ribosomal protein S21	54460	P82921
56945	MRPS22	mitochondrial ribosomal protein S22	56945	P82650
51649	MRPS23	mitochondrial ribosomal protein S23	51649	Q9Y3D9
64951	MRPS24	mitochondrial ribosomal protein S24	64951	Q96EL2
64432	MRPS25	mitochondrial ribosomal protein S25	64432	P82663
64949	MRPS26	mitochondrial ribosomal protein S26	64949	Q9BYN8
23107	MRPS27	mitochondrial ribosomal protein S27	23107	Q92552
28957	MRPS28	mitochondrial ribosomal protein S28	28957	Q9Y2Q9
7818	DAP3	death associated protein 3	7818	P51398
10884	MRPS30	mitochondrial ribosomal protein S30	10884	Q9NP92
10240	MRPS31	mitochondrial ribosomal protein S31	10240	Q92665
51650	MRPS33	mitochondrial ribosomal protein S33	51650	Q9Y291
65993	MRPS34	mitochondrial ribosomal protein S34	65993	P82930
60488	MRPS35	mitochondrial ribosomal protein S35	60488	P82673
84816	RTN4IP1	reticulon 4 interacting protein 1	84816	Q8WWV3
78988	MRPL57	mitochondrial ribosomal protein L57	78988	Q9BQC6
83546	RTBDN	retbindin	83546	Q9BSG5
8634	RTCA	RNA 3'-terminal phosphate cyclase	8634	O00442
51493	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase	51493	Q9Y3I0
51750	RTEL1	regulator of telomere elongation helicase 1	51750	Q9NZ71
23168	RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component	23168	Q92541
51507	RTF2	replication termination factor 2	51507	Q9BY42
219790	RTKN2	rhotekin 2	219790	Q8IZC4
6242	RTKN	rhotekin	6242	Q9BST9
388015	RTL1	retrotransposon Gag like 1	388015	A6NKG5
203430	RTL3	retrotransposon Gag like 3	203430	Q8N8U3
340595	RTL4	retrotransposon Gag like 4	340595	Q6ZR62
340526	RTL5	retrotransposon Gag like 5	340526	Q5HYW3
84247	RTL6	retrotransposon Gag like 6	84247	Q6ICC9
26071	RTL8A	retrotransposon Gag like 8A	26071	Q9BWD3
441518	RTL8B	retrotransposon Gag like 8B	441518	Q17RB0
8933	RTL8C	retrotransposon Gag like 8C	8933	A6ZKI3
57529	RTL9	retrotransposon Gag like 9	57529	Q8NET4
6252	RTN1	reticulon 1	6252	Q16799
6253	RTN2	reticulon 2	6253	O75298
10313	RTN3	reticulon 3	10313	O95197
65078	RTN4R	reticulon 4 receptor	65078	Q9BZR6
57142	RTN4	reticulon 4	57142	Q9NQC3
132112	RTP1	receptor transporter protein 1	132112	P59025
344892	RTP2	receptor transporter protein 2	344892	Q5QGT7
83597	RTP3	receptor transporter protein 3	83597	Q9BQQ7
64108	RTP4	receptor transporter protein 4	64108	Q96DX8
285093	RTP5	receptor transporter protein 5 (putative)	285093	Q14D33
51637	RTRAF	RNA transcription, translation and transport factor	51637	Q9Y224
25914	RTTN	rotatin	25914	Q86VV8
6625	SNRNP70	small nuclear ribonucleoprotein U1 subunit 70	6625	P08621
6631	SNRPC	small nuclear ribonucleoprotein polypeptide C	6631	P09234
6627	SNRPA1	small nuclear ribonucleoprotein polypeptide A'	6627	P09661
6629	SNRPB2	small nuclear ribonucleoprotein polypeptide B2	6629	P08579
9711	RUBCN	rubicon autophagy regulator	9711	Q92622
80230	RUFY1	RUN and FYVE domain containing 1	80230	Q96T51
55680	RUFY2	RUN and FYVE domain containing 2	55680	Q8WXA3
22902	RUFY3	RUN and FYVE domain containing 3	22902	Q7L099
285180	RUFY4	RUN and FYVE domain containing 4	285180	Q6ZNE9
10900	RUNDC3A	RUN domain containing 3A	10900	Q59EK9
154661	RUNDC3B	RUN domain containing 3B	154661	Q96NL0
861	RUNX1	RUNX family transcription factor 1	861	Q01196
860	RUNX2	RUNX family transcription factor 2	860	Q13950
864	RUNX3	RUNX family transcription factor 3	864	Q13761
23623	RUSC1	RUN and SH3 domain containing 1	23623	Q9BVN2
9853	RUSC2	RUN and SH3 domain containing 2	9853	Q8N2Y8
113000	RPUSD1	RNA pseudouridine synthase domain containing 1	113000	Q9UJJ7
27079	RPUSD2	RNA pseudouridine synthase domain containing 2	27079	Q8IZ73
285367	RPUSD3	RNA pseudouridine synthase D3	285367	Q6P087
84881	RPUSD4	RNA pseudouridine synthase D4	84881	Q96CM3
64755	RUSF1	RUS family member 1	64755	Q96GQ5
8607	RUVBL1	RuvB like AAA ATPase 1	8607	Q9Y265
10856	RUVBL2	RuvB like AAA ATPase 2	10856	Q9Y230
6635	SNRPE	small nuclear ribonucleoprotein polypeptide E	6635	P62304
6636	SNRPF	small nuclear ribonucleoprotein polypeptide F	6636	P62306
6637	SNRPG	small nuclear ribonucleoprotein polypeptide G	6637	P62308
112611	RWDD2A	RWD domain containing 2A	112611	Q9UIY3
10069	RWDD2B	RWD domain containing 2B	10069	P57060
51389	RWDD1	RWD domain containing 1	51389	Q9H446
25950	RWDD3	RWD domain containing 3	25950	Q9Y3V2
201965	RWDD4	RWD domain containing 4	201965	Q6NW29
59350	RXFP1	relaxin family peptide receptor 1	59350	Q9HBX9
122042	RXFP2	relaxin family peptide receptor 2	122042	Q8WXD0
10329	RXYLT1	ribitol xylosyltransferase 1	10329	Q9Y2B1
6256	RXRA	retinoid X receptor alpha	6256	P19793
6257	RXRB	retinoid X receptor beta	6257	P28702
6258	RXRG	retinoid X receptor gamma	6258	P48443
30062	RAX	retina and anterior neural fold homeobox	30062	Q9Y2V3
23429	RYBP	RING1 and YY1 binding protein	23429	Q8N488
6259	RYK	receptor like tyrosine kinase	6259	P34925
6261	RYR1	ryanodine receptor 1	6261	P21817
6262	RYR2	ryanodine receptor 2	6262	Q92736
6263	RYR3	ryanodine receptor 3	6263	Q15413
6285	S100B	S100 calcium binding protein B	6285	P04271
795	S100G	S100 calcium binding protein G	795	P29377
6286	S100P	S100 calcium binding protein P	6286	P25815
170591	S100Z	S100 calcium binding protein Z	170591	Q8WXG8
6271	S100A1	S100 calcium binding protein A1	6271	P23297
6273	S100A2	S100 calcium binding protein A2	6273	P29034
6274	S100A3	S100 calcium binding protein A3	6274	P33764
6275	S100A4	S100 calcium binding protein A4	6275	P26447
6276	S100A5	S100 calcium binding protein A5	6276	P33763
6277	S100A6	S100 calcium binding protein A6	6277	P06703
6278	S100A7	S100 calcium binding protein A7	6278	P31151
6279	S100A8	S100 calcium binding protein A8	6279	P05109
6280	S100A9	S100 calcium binding protein A9	6280	P06702
6281	S100A10	S100 calcium binding protein A10	6281	P60903
6282	S100A11	S100 calcium binding protein A11	6282	P31949
6283	S100A12	S100 calcium binding protein A12	6283	P80511
6284	S100A13	S100 calcium binding protein A13	6284	Q99584
57402	S100A14	S100 calcium binding protein A14	57402	Q9HCY8
140576	S100A16	S100 calcium binding protein A16	140576	Q96FQ6
114790	STK11IP	serine/threonine kinase 11 interacting protein	114790	Q8N1F8
6557	SLC12A1	solute carrier family 12 member 1	6557	Q13621
6558	SLC12A2	solute carrier family 12 member 2	6558	P55011
6559	SLC12A3	solute carrier family 12 member 3	6559	P55017
6560	SLC12A4	solute carrier family 12 member 4	6560	Q9UP95
57468	SLC12A5	solute carrier family 12 member 5	57468	Q9H2X9
9990	SLC12A6	solute carrier family 12 member 6	9990	Q9UHW9
10723	SLC12A7	solute carrier family 12 member 7	10723	Q9Y666
84561	SLC12A8	solute carrier family 12 member 8	84561	A0AV02
56996	SLC12A9	solute carrier family 12 member 9	56996	Q9BXP2
6561	SLC13A1	solute carrier family 13 member 1	6561	Q9BZW2
9058	SLC13A2	solute carrier family 13 member 2	9058	Q13183
64849	SLC13A3	solute carrier family 13 member 3	64849	Q8WWT9
26266	SLC13A4	solute carrier family 13 member 4	26266	Q9UKG4
284111	SLC13A5	solute carrier family 13 member 5	284111	Q86YT5
6397	SEC14L1	SEC14 like lipid binding 1	6397	Q92503
23541	SEC14L2	SEC14 like lipid binding 2	23541	O76054
266629	SEC14L3	SEC14 like lipid binding 3	266629	Q9UDX4
284904	SEC14L4	SEC14 like lipid binding 4	284904	Q9UDX3
9717	SEC14L5	SEC14 like lipid binding 5	9717	O43304
730005	SEC14L6	SEC14 like lipid binding 6	730005	B5MCN3
6564	SLC15A1	solute carrier family 15 member 1	6564	P46059
6565	SLC15A2	solute carrier family 15 member 2	6565	Q16348
51296	SLC15A3	solute carrier family 15 member 3	51296	Q8IY34
121260	SLC15A4	solute carrier family 15 member 4	121260	Q8N697
729025	SLC15A5	solute carrier family 15 member 5	729025	A6NIM6
10050	SLC17A4	solute carrier family 17 member 4	10050	Q9Y2C5
26503	SLC17A5	solute carrier family 17 member 5	26503	Q9NRA2
63910	SLC17A9	solute carrier family 17 member 9	63910	Q9BYT1
116843	SLC18B1	solute carrier family 18 member B1	116843	Q6NT16
51188	SS18L2	SS18 like 2	51188	Q9UHA2
6573	SLC19A1	solute carrier family 19 member 1	6573	P41440
10560	SLC19A2	solute carrier family 19 member 2	10560	O60779
80704	SLC19A3	solute carrier family 19 member 3	80704	Q9BZV2
338324	S100A7A	S100 calcium binding protein A7A	338324	Q86SG5
64766	S100PBP	S100P binding protein	64766	Q96BU1
1901	S1PR1	sphingosine-1-phosphate receptor 1	1901	P21453
9294	S1PR2	sphingosine-1-phosphate receptor 2	9294	O95136
1903	S1PR3	sphingosine-1-phosphate receptor 3	1903	Q99500
8698	S1PR4	sphingosine-1-phosphate receptor 4	8698	O95977
53637	S1PR5	sphingosine-1-phosphate receptor 5	53637	Q9H228
6574	SLC20A1	solute carrier family 20 member 1	6574	Q8WUM9
6575	SLC20A2	solute carrier family 20 member 2	6575	Q08357
6580	SLC22A1	solute carrier family 22 member 1	6580	O15245
6582	SLC22A2	solute carrier family 22 member 2	6582	O15244
6581	SLC22A3	solute carrier family 22 member 3	6581	O75751
6583	SLC22A4	solute carrier family 22 member 4	6583	Q9H015
6584	SLC22A5	solute carrier family 22 member 5	6584	O76082
9356	SLC22A6	solute carrier family 22 member 6	9356	Q4U2R8
10864	SLC22A7	solute carrier family 22 member 7	10864	Q9Y694
9376	SLC22A8	solute carrier family 22 member 8	9376	Q8TCC7
114571	SLC22A9	solute carrier family 22 member 9	114571	Q8IVM8
387775	SLC22A10	solute carrier family 22 member 10	387775	Q63ZE4
55867	SLC22A11	solute carrier family 22 member 11	55867	Q9NSA0
116085	SLC22A12	solute carrier family 22 member 12	116085	Q96S37
9390	SLC22A13	solute carrier family 22 member 13	9390	Q9Y226
9389	SLC22A14	solute carrier family 22 member 14	9389	Q9Y267
55356	SLC22A15	solute carrier family 22 member 15	55356	Q8IZD6
85413	SLC22A16	solute carrier family 22 member 16	85413	Q86VW1
51310	SLC22A17	solute carrier family 22 member 17	51310	Q8WUG5
5002	SLC22A18	solute carrier family 22 member 18	5002	Q96BI1
63027	SLC22A23	solute carrier family 22 member 23	63027	A1A5C7
283238	SLC22A24	solute carrier family 22 member 24	283238	Q8N4F4
387601	SLC22A25	solute carrier family 22 member 25	387601	Q6T423
9963	SLC23A1	solute carrier family 23 member 1	9963	Q9UHI7
9962	SLC23A2	solute carrier family 23 member 2	9962	Q9UGH3
151295	SLC23A3	solute carrier family 23 member 3	151295	Q6PIS1
11196	SEC23IP	SEC23 interacting protein	11196	Q9Y6Y8
84275	SLC25A33	solute carrier family 25 member 33	84275	Q9BSK2
284723	SLC25A34	solute carrier family 25 member 34	284723	Q6PIV7
399512	SLC25A35	solute carrier family 25 member 35	399512	Q3KQZ1
55186	SLC25A36	solute carrier family 25 member 36	55186	Q96CQ1
54977	SLC25A38	solute carrier family 25 member 38	54977	Q96DW6
51629	SLC25A39	solute carrier family 25 member 39	51629	Q9BZJ4
55972	SLC25A40	solute carrier family 25 member 40	55972	Q8TBP6
284427	SLC25A41	solute carrier family 25 member 41	284427	Q8N5S1
284439	SLC25A42	solute carrier family 25 member 42	284439	Q86VD7
203427	SLC25A43	solute carrier family 25 member 43	203427	Q8WUT9
9673	SLC25A44	solute carrier family 25 member 44	9673	Q96H78
283130	SLC25A45	solute carrier family 25 member 45	283130	Q8N413
91137	SLC25A46	solute carrier family 25 member 46	91137	Q96AG3
283600	SLC25A47	solute carrier family 25 member 47	283600	Q6Q0C1
153328	SLC25A48	solute carrier family 25 member 48	153328	Q6ZT89
92014	SLC25A51	solute carrier family 25 member 51	92014	Q9H1U9
147407	SLC25A52	solute carrier family 25 member 52	147407	Q3SY17
401612	SLC25A53	solute carrier family 25 member 53	401612	Q5H9E4
65012	SLC26A10	solute carrier family 26 member 10	65012	Q8NG04
284129	SLC26A11	solute carrier family 26 member 11	284129	Q86WA9
10861	SLC26A1	solute carrier family 26 member 1	10861	Q9H2B4
1836	SLC26A2	solute carrier family 26 member 2	1836	P50443
1811	SLC26A3	solute carrier family 26 member 3	1811	P40879
5172	SLC26A4	solute carrier family 26 member 4	5172	O43511
375611	SLC26A5	solute carrier family 26 member 5	375611	P58743
65010	SLC26A6	solute carrier family 26 member 6	65010	Q9BXS9
115111	SLC26A7	solute carrier family 26 member 7	115111	Q8TE54
116369	SLC26A8	solute carrier family 26 member 8	116369	Q96RN1
115019	SLC26A9	solute carrier family 26 member 9	115019	Q7LBE3
376497	SLC27A1	solute carrier family 27 member 1	376497	Q6PCB7
11001	SLC27A2	solute carrier family 27 member 2	11001	O14975
11000	SLC27A3	solute carrier family 27 member 3	11000	Q5K4L6
10999	SLC27A4	solute carrier family 27 member 4	10999	Q6P1M0
10998	SLC27A5	solute carrier family 27 member 5	10998	Q9Y2P5
28965	SLC27A6	solute carrier family 27 member 6	28965	Q9Y2P4
9154	SLC28A1	solute carrier family 28 member 1	9154	O00337
